_id,distance,pace.hours,pace.minutes,pace.seconds,points,time.hours,time.minutes,time.seconds,user_id,createdAt,type
62978f277316fa52d7533efb,4.16,0,5,30,832,0,18,46,6293be327316fa52d752ee21,2022-06-01T16:09:11.275Z,walk-run
629790287316fa52d7533f55,7.56,0,10,21,1512,1,18,29,6290d4877316fa52d752a77d,2022-06-01T16:13:28.947Z,walk-run
629792127316fa52d7533fb7,1.55,0,24,9,310,0,37,30,621fe4e77fd625b6e1a00385,2022-06-01T16:21:38.231Z,walk-run
629792337316fa52d7533fcd,4.43,0,10,8,886,0,44,58,629744d47316fa52d75334a1,2022-06-01T16:22:11.470Z,walk-run
629794ab7316fa52d753403f,1.19,0,53,46,238,1,3,8,620399d32dea01e03f6641ce,2022-06-01T16:32:43.223Z,walk-run
629795ed7316fa52d75340ad,2,0,11,52,400,0,21,51,6240a3a90ec7818026800a10,2022-06-01T16:38:05.934Z,walk-run
6297978a7316fa52d75340d8,4.67,0,16,42,934,1,13,23,6213fa170f64e8e5e4aa1f41,2022-06-01T16:44:58.081Z,walk-run
629799417316fa52d753410f,2.21,0,15,30,442,0,32,2,6220d92f3c1d8b6896f50f15,2022-06-01T16:52:17.212Z,walk-run
629799dc7316fa52d7534121,0,0,0,0,0,0,0,11,629297a37316fa52d752d258,2022-06-01T16:54:52.790Z,walk-run
62979a4d7316fa52d7534145,0.1,0,0,0,20,0,0,3,629797627316fa52d75340d5,2022-06-01T16:56:45.307Z,walk-run
62979a627316fa52d7534154,0,0,0,0,0,0,0,5,629797627316fa52d75340d5,2022-06-01T16:57:06.094Z,walk-run
62979ac47316fa52d75341a3,5.6,0,8,35,1120,0,48,21,62935d057316fa52d752e1ad,2022-06-01T16:58:44.464Z,walk-run
62979b0c7316fa52d75341bc,0,0,0,0,0,0,0,21,6296fcbc7316fa52d7532d39,2022-06-01T16:59:56.307Z,walk-run
62979b637316fa52d75341ec,0.72,0,58,23,144,0,42,12,6290ca7d7316fa52d752a60f,2022-06-01T17:01:23.465Z,walk-run
62979ccf7316fa52d753424c,6.52,0,6,3,1304,0,39,42,629313567316fa52d752d81d,2022-06-01T17:07:27.585Z,walk-run
62979cfe7316fa52d7534291,0.63,0,13,1,126,0,10,2,629484867316fa52d752f8c0,2022-06-01T17:08:14.399Z,walk-run
62979df67316fa52d75342e2,0,0,0,0,0,0,0,8,62979d137316fa52d75342ab,2022-06-01T17:12:22.443Z,walk-run
62979ea97316fa52d7534302,6.71,0,10,28,1342,1,10,19,629753227316fa52d7533589,2022-06-01T17:15:21.920Z,walk-run
62979fc97316fa52d7534318,2.92,0,14,5,584,0,41,14,628375a4d34af571d8acbe3f,2022-06-01T17:20:09.292Z,walk-run
6297a0707316fa52d7534322,0.45,0,13,26,90,0,6,6,6292fd197316fa52d752d5e3,2022-06-01T17:22:56.621Z,walk-run
6297a13e7316fa52d753433f,0.73,0,14,19,146,0,10,39,620399d32dea01e03f6641ce,2022-06-01T17:26:22.254Z,walk-run
6297a2f17316fa52d7534385,0,0,0,0,0,0,8,25,62976d107316fa52d7533a3e,2022-06-01T17:33:37.890Z,walk-run
6297a59a7316fa52d7534420,1.95,0,23,45,390,0,44,29,6222a90d0ec78180267fbfa1,2022-06-01T17:44:58.354Z,walk-run
6297a5dc7316fa52d753443a,2.83,0,56,27,566,2,39,47,629467707316fa52d752f642,2022-06-01T17:46:04.736Z,walk-run
6297a6d57316fa52d753446f,0.02,0,13,34,4,0,0,12,628375a4d34af571d8acbe3f,2022-06-01T17:50:13.914Z,walk-run
6297a6db7316fa52d7534480,5.61,0,14,24,1122,1,20,51,6296e5a17316fa52d7532bae,2022-06-01T17:50:19.854Z,walk-run
6297a7367316fa52d75344a0,0,0,0,0,0,0,0,3,6296fcbc7316fa52d7532d39,2022-06-01T17:51:50.158Z,walk-run
6297a7627316fa52d75344ac,7.4,0,6,4,1480,0,45,14,629795597316fa52d7534092,2022-06-01T17:52:34.729Z,walk-run
6297a7887316fa52d75344c1,11.1,0,6,0,2220,1,6,54,629733187316fa52d75332fa,2022-06-01T17:53:12.367Z,walk-run
6297a7bd7316fa52d75344cd,5.2,0,4,54,1040,0,20,22,6293be327316fa52d752ee21,2022-06-01T17:54:05.582Z,walk-run
6297a9037316fa52d7534511,2.03,0,11,60,406,0,22,27,6240a3a90ec7818026800a10,2022-06-01T17:59:31.680Z,walk-run
6297a99f7316fa52d7534525,2.96,0,20,24,592,1,0,25,627a74bed34af571d8ac96a1,2022-06-01T18:02:07.672Z,walk-run
6297a9a07316fa52d7534537,8.6,0,6,54,1720,0,50,53,6290cce77316fa52d752a67d,2022-06-01T18:02:08.785Z,walk-run
6297a9ce7316fa52d7534551,1.2,0,9,1,240,0,11,2,6296fcbc7316fa52d7532d39,2022-06-01T18:02:54.813Z,walk-run
6297aa7f7316fa52d7534561,2.38,0,22,23,476,0,53,20,628f26d07352b8e67bcc33cd,2022-06-01T18:05:51.946Z,walk-run
6297acb97316fa52d7534584,3.64,0,44,19,728,2,41,26,6293230c7316fa52d752d9f0,2022-06-01T18:15:21.050Z,walk-run
6297acb97316fa52d753458e,1.7,0,16,13,340,0,27,34,62929b257316fa52d752d2ef,2022-06-01T18:15:21.488Z,walk-run
6297acd77316fa52d753459c,3.64,0,44,19,728,2,41,26,6293230c7316fa52d752d9f0,2022-06-01T18:15:52.032Z,walk-run
6297acd87316fa52d75345a2,3.64,0,44,19,728,2,41,26,6293230c7316fa52d752d9f0,2022-06-01T18:15:52.045Z,walk-run
6297ad917316fa52d75345ed,4.7,0,36,47,940,2,48,29,6293c4607316fa52d752ef84,2022-06-01T18:18:57.260Z,walk-run
6297ad997316fa52d75345fb,0,0,0,0,0,0,0,4,6297ace57316fa52d75345ba,2022-06-01T18:19:05.234Z,walk-run
6297ada27316fa52d7534607,0,0,0,0,0,0,3,30,6293c4607316fa52d752ef84,2022-06-01T18:19:14.751Z,walk-run
6297ade47316fa52d753462e,3.32,0,8,16,664,0,27,29,623c5a4e0ec78180268000a5,2022-06-01T18:20:21.004Z,walk-run
6297ae237316fa52d7534638,0.14,0,13,21,28,0,2,2,62938c1b7316fa52d752e680,2022-06-01T18:21:23.240Z,walk-run
6297b0027316fa52d7534657,2.01,0,5,38,402,0,9,24,6296819f7316fa52d7532901,2022-06-01T18:29:22.496Z,walk-run
6297b0637316fa52d753466c,5.2,0,5,20,1040,0,27,48,62851d58181a6d5adf0f5851,2022-06-01T18:30:59.956Z,walk-run
6297b0c67316fa52d753468a,1.39,0,14,56,278,0,19,22,629755687316fa52d75335fb,2022-06-01T18:32:38.795Z,walk-run
6297b1507316fa52d75346a8,2.75,0,10,27,550,0,28,47,62924e637316fa52d752cbe2,2022-06-01T18:34:56.243Z,walk-run
6297b1567316fa52d75346ba,3.28,0,17,48,656,1,1,3,629782eb7316fa52d7533d6f,2022-06-01T18:35:02.325Z,walk-run
6297b15f7316fa52d75346c8,0,0,0,0,0,0,0,32,629782eb7316fa52d7533d6f,2022-06-01T18:35:11.130Z,walk-run
6297b1637316fa52d75346dd,0.12,0,1,41,24,0,14,2,623c5a4e0ec78180268000a5,2022-06-01T18:35:15.056Z,walk-run
6297b3707316fa52d7534763,2.7,0,22,38,540,1,0,26,6290dac27316fa52d752a8b6,2022-06-01T18:44:00.918Z,walk-run
6297b3aa7316fa52d753478f,0,0,0,0,0,0,0,14,62929b257316fa52d752d2ef,2022-06-01T18:44:58.618Z,walk-run
6297b40c7316fa52d75347b1,0,0,0,0,0,0,0,9,6297b35b7316fa52d7534760,2022-06-01T18:46:36.041Z,walk-run
6297b4207316fa52d75347be,8.13,0,42,14,1626,5,43,41,62826fbcd34af571d8acb961,2022-06-01T18:46:56.456Z,walk-run
6297b50a7316fa52d75347e5,6.36,0,16,58,1272,1,41,38,621ffbcd7fd625b6e1a00684,2022-06-01T18:50:50.976Z,walk-run
6297b5607316fa52d75347f8,5.96,0,17,55,1192,1,40,52,62509a44520daa3cd653d0b0,2022-06-01T18:52:16.824Z,walk-run
6297b6797316fa52d753481f,1.23,0,15,37,246,0,18,7,6222a90d0ec78180267fbfa1,2022-06-01T18:56:57.292Z,walk-run
6297b8307316fa52d7534844,0.15,0,13,5,30,0,7,4,62913a2c7316fa52d752bc85,2022-06-01T19:04:16.258Z,walk-run
6297b9d57316fa52d7534889,5.04,0,13,32,1008,1,3,18,6291c87c7316fa52d752c12c,2022-06-01T19:11:17.941Z,walk-run
6297b9ed7316fa52d75348a1,0.1,0,5,7,20,0,0,35,6291c87c7316fa52d752c12c,2022-06-01T19:11:41.935Z,walk-run
6297bde67316fa52d75348de,3.05,0,18,24,610,0,56,11,6290ea817316fa52d752aba4,2022-06-01T19:28:38.519Z,walk-run
6297bf367316fa52d7534923,0,0,0,0,0,0,0,59,6297bd727316fa52d75348c7,2022-06-01T19:34:14.993Z,walk-run
6297bf3c7316fa52d7534931,0,0,0,0,0,0,0,4,6297bd727316fa52d75348c7,2022-06-01T19:34:20.333Z,walk-run
6297bfa97316fa52d7534957,0,0,0,0,0,0,0,7,6297bf517316fa52d7534947,2022-06-01T19:36:09.869Z,walk-run
6297bff17316fa52d7534995,2.59,0,26,11,518,1,8,2,627aa0f8d34af571d8ac980d,2022-06-01T19:37:21.098Z,walk-run
6297c0ed7316fa52d75349d9,0,0,0,0,0,0,0,32,6297bf517316fa52d7534947,2022-06-01T19:41:33.793Z,walk-run
6297c2247316fa52d75349fa,5.13,0,16,12,1026,1,23,15,6225e5fc0ec78180267fc8f7,2022-06-01T19:46:44.831Z,walk-run
6297c2687316fa52d7534a04,0.1,0,20,20,20,0,2,11,62913a2c7316fa52d752bc85,2022-06-01T19:47:52.343Z,walk-run
6297c3827316fa52d7534a20,0.4,0,0,0,80,0,7,39,629797627316fa52d75340d5,2022-06-01T19:52:34.679Z,walk-run
6297c3f27316fa52d7534a2c,0.02,0,1,55,4,0,2,31,62913a2c7316fa52d752bc85,2022-06-01T19:54:26.706Z,walk-run
6297c4027316fa52d7534a41,1.3,0,22,46,260,0,28,24,6287ff78181a6d5adf0f69d1,2022-06-01T19:54:42.669Z,walk-run
6297c6627316fa52d7534a8c,8.03,0,7,44,1606,0,54,13,62703520d34af571d8ac7be5,2022-06-01T20:04:50.902Z,walk-run
6297c8127316fa52d7534aa0,7.31,0,18,45,1462,2,9,53,627a74bed34af571d8ac96a1,2022-06-01T20:12:02.760Z,walk-run
6297c85d7316fa52d7534ab5,3.37,0,50,59,674,2,48,30,62126c620f64e8e5e4aa1c2d,2022-06-01T20:13:17.541Z,walk-run
6297cb377316fa52d7534b3c,1.03,0,36,54,206,0,37,12,621d0a3e7fd625b6e19ff535,2022-06-01T20:25:27.225Z,walk-run
6297cb897316fa52d7534b56,0,0,0,0,0,0,0,5,6297cb117316fa52d7534b33,2022-06-01T20:26:49.254Z,walk-run
6297cb917316fa52d7534b62,0,0,0,0,0,0,0,1,621d0a3e7fd625b6e19ff535,2022-06-01T20:26:57.545Z,walk-run
6297cc827316fa52d7534b78,0,0,0,0,0,0,0,9,6297c9eb7316fa52d7534b04,2022-06-01T20:30:58.533Z,walk-run
6297cd6b7316fa52d7534bbb,0,0,0,0,0,0,0,2,6294928b7316fa52d752fa1c,2022-06-01T20:34:51.557Z,walk-run
6297cdcc7316fa52d7534bd0,1.4,0,12,47,280,0,18,57,6291d0557316fa52d752c165,2022-06-01T20:36:28.870Z,walk-run
6297cde97316fa52d7534bf1,5.08,0,22,54,1016,6,55,51,629119a57316fa52d752b2f4,2022-06-01T20:36:57.338Z,walk-run
6297cfa87316fa52d7534c35,11.31,0,18,55,2262,3,22,42,62911a227316fa52d752b30e,2022-06-01T20:44:24.349Z,walk-run
6297d0637316fa52d7534ca7,0,0,0,0,0,0,0,50,6297cf7a7316fa52d7534c0c,2022-06-01T20:47:32.009Z,walk-run
6297d07e7316fa52d7534cca,1.35,0,31,46,270,0,41,40,6236e9030ec78180267ff00a,2022-06-01T20:47:58.451Z,walk-run
6297d7897316fa52d7534d1c,0.61,0,48,41,122,0,29,3,6221469b3c1d8b6896f5125f,2022-06-01T21:18:01.148Z,walk-run
6297d8357316fa52d7534d29,0.41,0,37,28,82,0,15,35,620399d32dea01e03f6641ce,2022-06-01T21:20:53.749Z,walk-run
6297db817316fa52d7534d8a,0,0,0,0,0,0,0,6,6297db367316fa52d7534d7b,2022-06-01T21:34:57.417Z,walk-run
6297f0f67316fa52d7534dec,3.71,0,25,23,742,1,34,13,61c4f9ac96cbbb2ebe4ff2cd,2022-06-01T23:06:30.157Z,walk-run
62982b6e7316fa52d7534e49,7.85,0,6,38,1570,0,44,13,62930dd97316fa52d752d6fd,2022-06-02T03:15:58.849Z,walk-run
62982ecc7316fa52d7534e6b,4.01,0,1,21,802,0,5,28,629347df7316fa52d752dfa1,2022-06-02T03:30:20.117Z,walk-run
629831817316fa52d7534ea3,6.26,0,2,48,1252,0,11,23,629347df7316fa52d752dfa1,2022-06-02T03:41:53.482Z,walk-run
62983cd87316fa52d7534ee1,3,0,12,21,600,0,37,28,629471437316fa52d752f7db,2022-06-02T04:30:16.470Z,walk-run
629844127316fa52d7534f18,2.3,0,9,40,460,0,20,0,6293b78c7316fa52d752ed31,2022-06-02T05:01:06.957Z,walk-run
629845897316fa52d7534f30,2.67,0,14,39,534,0,36,48,629471437316fa52d752f7db,2022-06-02T05:07:21.696Z,walk-run
6298469d7316fa52d7534f3c,0,0,0,0,0,0,0,19,629347df7316fa52d752dfa1,2022-06-02T05:11:57.442Z,walk-run
629846dd7316fa52d7534f59,1.7,0,21,39,340,0,35,46,6291d0557316fa52d752c165,2022-06-02T05:13:01.034Z,walk-run
629848737316fa52d7534fa8,1.76,0,16,17,352,0,28,47,6297388c7316fa52d75333bf,2022-06-02T05:19:47.755Z,walk-run
629848757316fa52d7534fb6,1.7,0,16,33,340,0,26,28,629739b37316fa52d75333df,2022-06-02T05:19:49.573Z,walk-run
6298487d7316fa52d7534fcf,1.82,0,16,12,364,0,29,27,629737ae7316fa52d7533373,2022-06-02T05:19:57.242Z,walk-run
629849dd7316fa52d7535016,33.02,0,5,2,6604,2,46,14,6220694d7fd625b6e1a00aa1,2022-06-02T05:25:49.376Z,walk-run
62984f3d7316fa52d75350cd,3.59,0,9,36,718,0,31,3,621fe4e77fd625b6e1a00385,2022-06-02T05:48:45.201Z,walk-run
629850477316fa52d75350eb,0.51,0,58,8,102,1,30,36,62938c1b7316fa52d752e680,2022-06-02T05:53:11.107Z,walk-run
6298537d7316fa52d753512c,0.59,0,17,49,118,0,9,55,628e86c07352b8e67bcc3115,2022-06-02T06:06:53.951Z,walk-run
629854a47316fa52d7535159,5.3,0,7,9,1060,0,37,43,6292fdb87316fa52d752d600,2022-06-02T06:11:48.518Z,walk-run
629855f17316fa52d753516e,3.06,0,9,56,612,0,27,32,62984bef7316fa52d7535058,2022-06-02T06:17:21.567Z,walk-run
629858107316fa52d7535188,0,0,0,0,0,0,0,2,62971c0e7316fa52d75331c1,2022-06-02T06:26:24.693Z,walk-run
62985adf7316fa52d75351ba,9.24,0,9,37,1848,1,19,41,6292fd197316fa52d752d5e3,2022-06-02T06:38:23.761Z,walk-run
62985b837316fa52d75351cf,2.91,0,30,47,582,1,26,36,62976d107316fa52d7533a3e,2022-06-02T06:41:07.311Z,walk-run
62985d4e7316fa52d7535200,7.49,0,11,37,1498,1,19,42,62979b0d7316fa52d75341c7,2022-06-02T06:48:46.191Z,walk-run
62985e7b7316fa52d753521c,8.02,0,10,30,1604,1,24,21,6290d5cd7316fa52d752a7c1,2022-06-02T06:53:47.811Z,walk-run
629860477316fa52d753524f,12.65,0,6,36,2530,1,12,19,6292967a7316fa52d752d23c,2022-06-02T07:01:27.119Z,walk-run
629860567316fa52d7535262,0.3,0,31,54,60,0,9,34,6292fd197316fa52d752d5e3,2022-06-02T07:01:42.222Z,walk-run
6298609c7316fa52d7535277,2.82,0,7,55,564,0,19,32,62305f5e0ec78180267fde76,2022-06-02T07:02:52.538Z,walk-run
6298611c7316fa52d7535284,0.07,0,1,15,14,0,21,39,62984bef7316fa52d7535058,2022-06-02T07:05:00.269Z,walk-run
629861b97316fa52d75352ad,3,0,12,53,600,0,38,40,6296fcbc7316fa52d7532d39,2022-06-02T07:07:37.180Z,walk-run
629862b67316fa52d75352e0,9.07,0,7,48,1814,1,1,45,6277d3d2d34af571d8ac8f21,2022-06-02T07:11:50.781Z,walk-run
629862dc7316fa52d75352f2,0,0,0,0,0,0,0,6,6295c6067316fa52d75314a8,2022-06-02T07:12:28.764Z,walk-run
629864477316fa52d75352fe,1.3,0,4,17,260,0,5,50,6295c6067316fa52d75314a8,2022-06-02T07:18:31.731Z,walk-run
6298648b7316fa52d753530c,0.9,0,0,0,180,0,12,39,628f67fe7352b8e67bcc357d,2022-06-02T07:19:39.805Z,walk-run
6298665a7316fa52d7535318,0,0,0,0,0,0,0,10,6295c6067316fa52d75314a8,2022-06-02T07:27:22.766Z,walk-run
62986af97316fa52d7535357,1.3,0,4,17,260,0,5,33,6295c6067316fa52d75314a8,2022-06-02T07:47:06.014Z,walk-run
62986bbf7316fa52d7535365,2.24,0,28,6,448,1,3,0,629484867316fa52d752f8c0,2022-06-02T07:50:23.090Z,walk-run
62986db37316fa52d7535409,2.4,0,4,35,480,0,11,5,6295c6067316fa52d75314a8,2022-06-02T07:58:43.866Z,walk-run
629870a07316fa52d7535447,0.01,0,22,10,2,0,0,20,6297bd727316fa52d75348c7,2022-06-02T08:11:12.846Z,walk-run
629871617316fa52d7535458,0,0,0,0,0,0,2,38,6297bd727316fa52d75348c7,2022-06-02T08:14:25.052Z,walk-run
629872467316fa52d7535480,0.04,0,17,23,8,0,0,49,6297bd727316fa52d75348c7,2022-06-02T08:18:14.138Z,walk-run
629875127316fa52d75354d7,0,0,0,0,0,0,0,7,629874bf7316fa52d75354c7,2022-06-02T08:30:10.155Z,walk-run
629878937316fa52d7535523,0,0,0,0,0,0,5,13,629874bf7316fa52d75354c7,2022-06-02T08:45:07.647Z,walk-run
629878997316fa52d7535535,1.29,0,16,16,258,0,21,3,6297bd727316fa52d75348c7,2022-06-02T08:45:13.970Z,walk-run
62987c907316fa52d7535563,37.94,0,9,37,7588,5,26,58,629467707316fa52d752f642,2022-06-02T09:02:08.074Z,walk-run
629880e37316fa52d75357a7,0,0,0,0,0,0,0,2,629880877316fa52d753578c,2022-06-02T09:20:35.948Z,walk-run
629881447316fa52d75357bb,1.29,0,45,17,258,2,35,36,6284843cd34af571d8acc242,2022-06-02T09:22:12.866Z,walk-run
629881967316fa52d75357c5,7.24,0,20,53,1448,2,24,7,629114737316fa52d752b1c8,2022-06-02T09:23:34.110Z,walk-run
629885517316fa52d7535913,0,0,0,0,0,0,0,10,629884f77316fa52d75358f9,2022-06-02T09:39:29.368Z,walk-run
629886bb7316fa52d753597e,1.02,0,10,12,204,0,10,27,6297bf517316fa52d7534947,2022-06-02T09:45:31.804Z,walk-run
629889e17316fa52d7535a56,0,0,0,0,0,0,0,3,629889a77316fa52d7535a3f,2022-06-02T09:58:57.390Z,walk-run
62988ad57316fa52d7535a99,0.07,0,36,52,14,0,31,1,62016a64a8bd46a429c5112d,2022-06-02T10:03:01.993Z,walk-run
62988e097316fa52d7535aeb,0.18,0,18,58,36,0,25,28,627d7bded34af571d8aca440,2022-06-02T10:16:41.771Z,walk-run
62988f567316fa52d7535b2c,0.04,0,58,55,8,0,12,35,629780aa7316fa52d7533d44,2022-06-02T10:22:14.382Z,walk-run
62988fab7316fa52d7535b3a,0.18,0,28,38,36,0,5,7,62988e307316fa52d7535b02,2022-06-02T10:23:39.913Z,walk-run
629890d17316fa52d7535b56,2.13,0,18,29,426,0,39,29,62126c620f64e8e5e4aa1c2d,2022-06-02T10:28:33.547Z,walk-run
629892dc7316fa52d7535bb4,0.66,0,12,58,132,0,7,58,62984bef7316fa52d7535058,2022-06-02T10:37:16.366Z,walk-run
629899467316fa52d7535c4b,5.62,0,38,5,1124,2,3,8,62911d457316fa52d752b3be,2022-06-02T11:04:38.108Z,walk-run
62989c627316fa52d7535cc3,29.25,0,4,17,5850,2,5,16,61c4f9ac96cbbb2ebe4ff2cd,2022-06-02T11:17:54.428Z,walk-run
62989db17316fa52d7535d17,1.67,0,5,15,334,0,8,50,6292fd197316fa52d752d5e3,2022-06-02T11:23:29.310Z,walk-run
62989f847316fa52d7535d58,2.74,0,42,40,548,2,5,0,620b5293fb2d16fd06802a61,2022-06-02T11:31:16.864Z,walk-run
6298a29f7316fa52d7535dde,0,0,0,0,0,0,0,7,6298a20f7316fa52d7535da1,2022-06-02T11:44:31.796Z,walk-run
6298a7fe7316fa52d7535e30,4.39,0,2,13,878,0,9,45,629347df7316fa52d752dfa1,2022-06-02T12:07:26.341Z,walk-run
6298a9037316fa52d7535e4e,0.5,0,37,14,100,3,50,23,6293230c7316fa52d752d9f0,2022-06-02T12:11:47.840Z,walk-run
6298aa7e7316fa52d7535e88,6.09,0,2,42,1218,0,10,31,629347df7316fa52d752dfa1,2022-06-02T12:18:06.508Z,walk-run
6298ab637316fa52d7535eac,2.07,0,37,19,414,1,17,14,6251c082520daa3cd653d214,2022-06-02T12:21:55.824Z,walk-run
6298ac107316fa52d7535efb,0.77,0,21,55,154,0,16,15,62949dc87316fa52d752fab1,2022-06-02T12:24:48.834Z,walk-run
6298ad9a7316fa52d7535f11,7.02,0,8,47,1404,0,54,40,6284843cd34af571d8acc242,2022-06-02T12:31:22.184Z,walk-run
6298af7d7316fa52d7535f34,2.2,0,16,51,440,0,37,27,6291d0557316fa52d752c165,2022-06-02T12:39:25.666Z,walk-run
6298b46c7316fa52d7535fc2,11.41,0,17,22,2282,3,18,14,6294beb47316fa52d752fe77,2022-06-02T13:00:28.368Z,walk-run
6298b84c7316fa52d7535fe8,28.78,0,8,33,5756,3,37,10,62929b257316fa52d752d2ef,2022-06-02T13:17:00.092Z,walk-run
6298b84f7316fa52d7535ff6,0.77,0,32,13,154,0,24,43,620b5293fb2d16fd06802a61,2022-06-02T13:17:03.077Z,walk-run
6298bd207316fa52d753605c,0,0,0,0,0,0,0,4,6298bcde7316fa52d753604c,2022-06-02T13:37:36.349Z,walk-run
6298bfa27316fa52d75360ac,1.57,0,17,24,314,0,27,26,627aa0f8d34af571d8ac980d,2022-06-02T13:48:18.359Z,walk-run
6298bfc17316fa52d75360c6,0,0,0,0,0,0,0,3,6298bf757316fa52d75360a4,2022-06-02T13:48:49.519Z,walk-run
6298c0417316fa52d75360df,4.08,0,14,25,816,0,58,59,627a74bed34af571d8ac96a1,2022-06-02T13:50:57.102Z,walk-run
6298c0a97316fa52d7536103,5.5,0,12,43,1100,1,4,25,62982adb7316fa52d7534e2e,2022-06-02T13:52:41.927Z,walk-run
6298c4117316fa52d753614f,4.47,0,11,10,894,0,50,6,62929b257316fa52d752d2ef,2022-06-02T14:07:13.810Z,walk-run
6298c4c87316fa52d7536161,3.06,0,35,37,612,1,46,8,629114737316fa52d752b1c8,2022-06-02T14:10:16.066Z,walk-run
6298c9487316fa52d7536182,0.86,0,10,28,172,0,9,4,6294beb47316fa52d752fe77,2022-06-02T14:29:28.991Z,walk-run
6298c9987316fa52d753618f,2.18,0,44,48,436,1,36,7,6284843cd34af571d8acc242,2022-06-02T14:30:48.981Z,walk-run
6298cd657316fa52d75361ad,0,0,0,0,0,0,8,16,6293100f7316fa52d752d77e,2022-06-02T14:47:01.322Z,walk-run
6298cdbf7316fa52d75361cb,0,0,0,0,0,0,0,6,6298cd627316fa52d75361aa,2022-06-02T14:48:31.292Z,walk-run
6298d1307316fa52d75361f1,0.37,0,14,14,74,0,5,17,6293559b7316fa52d752e104,2022-06-02T15:03:12.750Z,walk-run
6298d13d7316fa52d753620b,0.47,0,40,45,94,7,21,1,62978ab77316fa52d7533e8f,2022-06-02T15:03:25.715Z,walk-run
6298d1497316fa52d7536220,0,0,0,0,0,0,0,9,6293559b7316fa52d752e104,2022-06-02T15:03:37.297Z,walk-run
6298d2457316fa52d753626e,4.8,0,19,11,960,1,31,53,6297ace57316fa52d75345ba,2022-06-02T15:07:49.983Z,walk-run
6298d4537316fa52d7536281,1.23,0,17,5,246,0,21,9,6294beb47316fa52d752fe77,2022-06-02T15:16:35.081Z,walk-run
6298d7d17316fa52d75362a3,42.11,0,6,16,8422,4,24,24,629467707316fa52d752f642,2022-06-02T15:31:29.239Z,walk-run
6298d9467316fa52d75362e6,2.03,0,10,29,406,0,21,17,6240a3a90ec7818026800a10,2022-06-02T15:37:42.943Z,walk-run
6298e0617316fa52d7536352,1.7,0,13,24,340,0,33,48,6296fcbc7316fa52d7532d39,2022-06-02T16:08:01.459Z,walk-run
6298e31c7316fa52d7536390,0,0,0,0,0,0,1,14,62924e637316fa52d752cbe2,2022-06-02T16:19:40.111Z,walk-run
6298e6257316fa52d75363e1,0,0,0,0,0,0,0,16,6298e5d87316fa52d75363d1,2022-06-02T16:32:37.981Z,walk-run
6298e6857316fa52d7536402,0,0,0,0,0,0,0,4,620399d32dea01e03f6641ce,2022-06-02T16:34:13.265Z,walk-run
6298e6a77316fa52d753642b,0,0,0,0,0,0,0,2,620399d32dea01e03f6641ce,2022-06-02T16:34:47.449Z,walk-run
6298e9277316fa52d753645e,1.74,0,20,3,348,0,34,58,627aa0f8d34af571d8ac980d,2022-06-02T16:45:27.131Z,walk-run
6298e9507316fa52d7536474,3.54,0,56,4,708,21,0,54,62853b9a181a6d5adf0f597c,2022-06-02T16:46:08.517Z,walk-run
6298e9797316fa52d7536492,1.97,0,19,12,394,0,37,52,627a74bed34af571d8ac96a1,2022-06-02T16:46:49.706Z,walk-run
6298ecb97316fa52d75364ac,11.31,0,15,46,2262,2,47,18,62932d9d7316fa52d752dc45,2022-06-02T17:00:41.849Z,walk-run
6298ed877316fa52d75364c8,3.66,0,5,1,732,0,18,25,620399d32dea01e03f6641ce,2022-06-02T17:04:07.939Z,walk-run
6298eda67316fa52d75364dd,0.57,0,19,35,114,0,10,38,629484867316fa52d752f8c0,2022-06-02T17:04:38.479Z,walk-run
6298edd27316fa52d75364ef,2.33,0,11,16,466,0,26,20,629655ad7316fa52d75322dd,2022-06-02T17:05:22.254Z,walk-run
6298ee247316fa52d7536504,1.61,0,6,47,322,0,9,27,629753227316fa52d7533589,2022-06-02T17:06:44.692Z,walk-run
6298eecb7316fa52d7536531,3.21,0,6,7,642,0,19,44,6293559b7316fa52d752e104,2022-06-02T17:09:31.873Z,walk-run
6298ef2e7316fa52d7536543,4.72,0,9,3,944,5,25,37,62826fbcd34af571d8acb961,2022-06-02T17:11:10.398Z,walk-run
6298ef477316fa52d7536550,17.74,0,3,22,3548,0,59,46,6290d4877316fa52d752a77d,2022-06-02T17:11:35.689Z,walk-run
6298f0d27316fa52d7536583,0.01,0,51,37,2,0,0,34,629382277316fa52d752e47c,2022-06-02T17:18:10.753Z,walk-run
6298f1167316fa52d753659f,5.23,0,11,16,1046,0,59,11,6276c418d34af571d8ac8bed,2022-06-02T17:19:18.360Z,walk-run
6298f1bc7316fa52d75365bd,0.38,0,49,28,76,0,19,0,6290de3f7316fa52d752a9c9,2022-06-02T17:22:04.407Z,walk-run
6298f2667316fa52d75365f3,10.31,0,5,4,2062,0,52,28,62984bef7316fa52d7535058,2022-06-02T17:24:54.084Z,walk-run
6298f2ae7316fa52d7536615,0,0,0,0,0,0,0,3,6298cd627316fa52d75361aa,2022-06-02T17:26:06.433Z,walk-run
6298f3627316fa52d753662a,3.11,0,13,2,622,0,40,47,6290e2177316fa52d752aa46,2022-06-02T17:29:06.075Z,walk-run
6298f41c7316fa52d753668f,0,0,0,0,0,0,0,16,6298f3c27316fa52d753666f,2022-06-02T17:32:12.940Z,walk-run
